country,iso3c,year,prevalence,iso2c,gdp_percap,population,birth_rate,neonat_mortal_rate,region,income
Tunisia,TUN,2001,356703.5823,TN,6435.931365,9650600,16.9,17.2,Middle East & North Africa,Upper middle income
Tunisia,TUN,2002,364311.4265,TN,6554.394529,9748900,16.7,16.1,Middle East & North Africa,Upper middle income
Tunisia,TUN,2003,371557.2452,TN,6934.79254,9839800,17.1,15.1,Middle East & North Africa,Upper middle income
Tunisia,TUN,2004,379068.8434,TN,7499.236723,9932400,16.8,14.3,Middle East & North Africa,Upper middle income
Tunisia,TUN,2005,386154.1524,TN,7933.254737,10029000,17.1,13.4,Middle East & North Africa,Upper middle income
Tunisia,TUN,2006,392664.3863,TN,8521.765994,10127900,17.1,12.6,Middle East & North Africa,Upper middle income
Tunisia,TUN,2007,398755.6665,TN,9246.809984,10225100,17.4,11.9,Middle East & North Africa,Upper middle income
Tunisia,TUN,2008,404462.6981,TN,9728.978852,10328900,17.7,11.3,Middle East & North Africa,Upper middle income
Tunisia,TUN,2009,410349.8512,TN,9994.097511,10439600,17.7,10.6,Middle East & North Africa,Upper middle income
Tunisia,TUN,2010,416218.465,TN,10364.57175,10547100,18.6,10.1,Middle East & North Africa,Upper middle income
Tunisia,TUN,2011,422243.3755,TN,10203.80122,10673800,18.8,9.6,Middle East & North Africa,Upper middle income
Tunisia,TUN,2012,428239.4338,TN,10672.5676,10777500,19.3,9.2,Middle East & North Africa,Upper middle income
Tunisia,TUN,2013,434553.3405,TN,10984.91321,10886500,19.3,8.8,Middle East & North Africa,Upper middle income
Tunisia,TUN,2014,440516.1208,TN,11307.80017,10996600,19.2,8.5,Middle East & North Africa,Upper middle income
Tunisia,TUN,2015,446671.4099,NA,NA,NA,NA,NA,NA,NA
Tunisia,TUN,2016,452777.5418,NA,NA,NA,NA,NA,NA,NA
Tunisia,TUN,2017,459155.572,NA,NA,NA,NA,NA,NA,NA
Turkey,TUR,1990,1870180.258,TR,4438.79261,53994605,26.03,32.7,Europe & Central Asia,Upper middle income
Turkey,TUR,1991,1922462.373,TR,4551.98403,54909508,25.379,31.4,Europe & Central Asia,Upper middle income
Turkey,TUR,1992,1973251.34,TR,4855.142412,55811134,24.827,30,Europe & Central Asia,Upper middle income
Turkey,TUR,1993,2020996.034,TR,5285.68812,56707454,24.354,28.7,Europe & Central Asia,Upper middle income
Turkey,TUR,1994,2068960.499,TR,5023.565837,57608769,23.944,27.3,Europe & Central Asia,Upper middle income
Turkey,TUR,1995,2115035.215,TR,5411.486665,58522320,23.574,26,Europe & Central Asia,Upper middle income
Turkey,TUR,1996,2163018.655,TR,5824.3676160000005,59451488,23.22,24.7,Europe & Central Asia,Upper middle income
Turkey,TUR,1997,2212435.341,TR,6283.881612,60394104,22.861,23.5,Europe & Central Asia,Upper middle income
Turkey,TUR,1998,2261012.026,TR,8718.848635,61344874,22.484,22.3,Europe & Central Asia,Upper middle income
Turkey,TUR,1999,2309981.625,TR,8311.060006,62295617,22.078,21.2,Europe & Central Asia,Upper middle income
Turkey,TUR,2000,2356576.476,TR,9320.910052,63240157,21.646,20.1,Europe & Central Asia,Upper middle income
Turkey,TUR,2001,2402764.62,TR,8749.151635,64182694,21.196,19,Europe & Central Asia,Upper middle income
Turkey,TUR,2002,2448378.488,TR,8784.446032,65125766,20.746,18,Europe & Central Asia,Upper middle income
Turkey,TUR,2003,2494251.728,TR,8915.651254,66060121,20.312,16.8,Europe & Central Asia,Upper middle income
Turkey,TUR,2004,2538535.071,TR,10278.93441,66973561,19.902,15.6,Europe & Central Asia,Upper middle income
Turkey,TUR,2005,2580073.841,TR,11512.46579,67860617,19.518,14.5,Europe & Central Asia,Upper middle income
Turkey,TUR,2006,2616411.537,TR,13026.34631,68704721,19.165,13.5,Europe & Central Asia,Upper middle income
Turkey,TUR,2007,2646006.966,TR,14034.77742,69515492,18.836,12.6,Europe & Central Asia,Upper middle income
Turkey,TUR,2008,2672221.96,TR,15181.65864,70344357,18.526,11.7,Europe & Central Asia,Upper middle income
Turkey,TUR,2009,2701676.04,TR,14651.10041,71261307,18.231,10.8,Europe & Central Asia,Upper middle income
Turkey,TUR,2010,2737619.164,TR,16165.81237,72310416,17.945,10.1,Europe & Central Asia,Upper middle income
Turkey,TUR,2011,2781119.497,TR,17796.47519,73517002,17.661,9.3,Europe & Central Asia,Upper middle income
Turkey,TUR,2012,2822855.75,TR,18449.25002,74849187,17.375,8.7,Europe & Central Asia,Upper middle income
Turkey,TUR,2013,2866220.244,TR,19042.88042,76223639,17.085,8.1,Europe & Central Asia,Upper middle income
Turkey,TUR,2014,2909369.483,TR,19390.38114,77523788,16.789,7.5,Europe & Central Asia,Upper middle income
Turkey,TUR,2015,2953433.055,NA,NA,NA,NA,NA,NA,NA
Turkey,TUR,2016,3001927.052,NA,NA,NA,NA,NA,NA,NA
Turkey,TUR,2017,3051619.13,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,TKM,1990,81259.37993,TM,5398.792743,3668000,35.313,30.1,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1991,83208.86527,TM,5174.383298,3772350,34.422,30.9,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1992,85056.04823,TM,4373.202162,3881973,33.26,31.5,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1993,86975.03567,TM,4419.2502699999995,3991917,31.886,32,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1994,88724.94922,TM,3638.09078,4095512,30.365,32.3,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1995,90460.92431,TM,3370.440159,4188010,28.807,32.3,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1996,92242.81287,TM,3593.541232,4267690,27.332,32.2,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1997,93965.99674,TM,3187.358553,4335991,26.032,32,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1998,95805.305,TM,3404.150482,4395293,24.974,31.6,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1999,97640.53238,TM,3977.536577,4449427,24.188,31.1,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2000,99599.37953,TM,4240.974059,4501419,23.663,30.6,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2001,101588.5366,TM,4475.982721,4551762,23.351,30.2,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2002,103638.7414,TM,4508.4334930000005,4600172,23.152,29.7,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2003,105624.7685,TM,4699.745806,4648036,22.985,29.1,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2004,107443.5084,TM,5017.71966,4696876,22.815,28.5,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2005,109198.6367,TM,5791.712128,4747839,22.624,28,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2006,110678.7807,TM,6550.184923,4801594,22.421,27.5,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2007,111999.0398,TM,7381.120936,4858235,22.231,26.9,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2008,113314.0623,TM,8528.11332,4917541,22.069,26.3,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2009,114655.3084,TM,9004.579189,4978960,21.928,25.9,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2010,116145.456,TM,9828.662204,5041995,21.796,25.3,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2011,117719.994,TM,11360.50215,5106672,21.659,24.8,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2012,119324.2243,TM,12689.34383,5172941,21.505,24.3,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2013,120856.5078,TM,14029.49479,5240088,21.322,23.7,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2014,122355.1813,TM,15529.86446,5307188,21.103,23.2,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2015,123799.4894,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,TKM,2016,125415.7767,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,TKM,2017,127061.441,NA,NA,NA,NA,NA,NA,NA
Uganda,UGA,1990,575903.6302,UG,499.8427288,17384369,49.793,38.5,Sub-Saharan Africa,Low income
Uganda,UGA,1991,597596.4699,UG,527.2986539,17973428,49.801,37.2,Sub-Saharan Africa,Low income
Uganda,UGA,1992,620848.1704,UG,539.7919572,18571527,49.762,36.1,Sub-Saharan Africa,Low income
Uganda,UGA,1993,645592.3382,UG,579.7280054,19177660,49.674,35.3,Sub-Saharan Africa,Low income
Uganda,UGA,1994,671360.0805,UG,610.4473032,19791266,49.537,34.9,Sub-Saharan Africa,Low income
Uganda,UGA,1995,698391.4669,UG,673.8229933,20412967,49.362,34.6,Sub-Saharan Africa,Low income
Uganda,UGA,1996,728634.6445,UG,726.0164086,21041468,49.163,34.4,Sub-Saharan Africa,Low income
Uganda,UGA,1997,762143.9549,UG,753.2620173,21679497,48.956,34.1,Sub-Saharan Africa,Low income
Uganda,UGA,1998,797192.3062,UG,775.281079,22336812,48.751,33.8,Sub-Saharan Africa,Low income
Uganda,UGA,1999,831044.4009,UG,825.0714212,23026357,48.552,33.2,Sub-Saharan Africa,Low income
Uganda,UGA,2000,862139.1507,UG,843.5686037,23757636,48.355,32.5,Sub-Saharan Africa,Low income
Uganda,UGA,2001,890602.0131,UG,878.7751789,24534668,48.154,31.6,Sub-Saharan Africa,Low income
Uganda,UGA,2002,918844.5877,UG,938.7656153,25355794,47.936,30.5,Sub-Saharan Africa,Low income
Uganda,UGA,2003,946784.4903,UG,985.948465,26217760,47.689,29.4,Sub-Saharan Africa,Low income
Uganda,UGA,2004,973799.1872,UG,1046.226316,27114742,47.408,28.3,Sub-Saharan Africa,Low income
Uganda,UGA,2005,1000981.614,UG,1110.288761,28042413,47.088,27.3,Sub-Saharan Africa,Low income
Uganda,UGA,2006,1024645.201,UG,1225.917546,29000925,46.724,26.3,Sub-Saharan Africa,Low income
Uganda,UGA,2007,1041109.033,UG,1319.332522,29991958,46.322,25.2,Sub-Saharan Africa,Low income
Uganda,UGA,2008,1053808.076,UG,1414.153425,31014427,45.887,24.1,Sub-Saharan Africa,Low income
Uganda,UGA,2009,1067611.182,UG,1478.044546,32067125,45.425,23.1,Sub-Saharan Africa,Low income
Uganda,UGA,2010,1086738.855,UG,1522.078551,33149417,44.944,22.1,Sub-Saharan Africa,Low income
Uganda,UGA,2011,1109995.536,UG,1648.531066,34260342,44.454,21.2,Sub-Saharan Africa,Low income
Uganda,UGA,2012,1134409.118,UG,1696.494424,35400620,43.962,20.4,Sub-Saharan Africa,Low income
Uganda,UGA,2013,1159911.467,UG,1723.446179,36573387,43.474,19.7,Sub-Saharan Africa,Low income
Uganda,UGA,2014,1187035.57,UG,1777.32719,37782971,42.996,19.2,Sub-Saharan Africa,Low income
Uganda,UGA,2015,1215179.689,NA,NA,NA,NA,NA,NA,NA
Uganda,UGA,2016,1244969.458,NA,NA,NA,NA,NA,NA,NA
Uganda,UGA,2017,1276066.957,NA,NA,NA,NA,NA,NA,NA
Ukraine,UKR,1990,2542241.165,UA,6780.273839,51892000,12.7,12.1,Europe & Central Asia,Lower middle income
Ukraine,UKR,1991,2563264.43,UA,6403.325229,52000470,12.1,12,Europe & Central Asia,Lower middle income
Ukraine,UKR,1992,2579388.759,UA,5897.088957,52150266,11.4,12.1,Europe & Central Asia,Lower middle income
Ukraine,UKR,1993,2589320.787,UA,5175.637159,52179210,10.7,12.2,Europe & Central Asia,Lower middle income
Ukraine,UKR,1994,2594066.639,UA,4093.793048,51921041,10,12.4,Europe & Central Asia,Lower middle income
Ukraine,UKR,1995,2591054.752,UA,3698.432273,51512299,9.6,12.6,Europe & Central Asia,Lower middle income
Ukraine,UKR,1996,2590989.498,UA,3419.566006,51057189,9.1,12.6,Europe & Central Asia,Lower middle income
Ukraine,UKR,1997,2600620.859,UA,3404.628912,50594105,8.7,12.4,Europe & Central Asia,Lower middle income
Ukraine,UKR,1998,2614361.913,UA,3406.497525,50143939,8.3,12.1,Europe & Central Asia,Lower middle income
Ukraine,UKR,1999,2629287.703,UA,3484.41102,49673350,7.8,11.7,Europe & Central Asia,Lower middle income
Ukraine,UKR,2000,2632823.21,UA,3812.138111,49175848,7.8,11.2,Europe & Central Asia,Lower middle income
Ukraine,UKR,2001,2627975.019,UA,4300.749281,48683865,7.7,10.6,Europe & Central Asia,Lower middle income
Ukraine,UKR,2002,2614511.908,UA,4639.718772,48202500,8.7,10.1,Europe & Central Asia,Lower middle income
Ukraine,UKR,2003,2594743.401,UA,5219.247196,47812950,8.545801922,9.6,Europe & Central Asia,Lower middle income
Ukraine,UKR,2004,2572254.999,UA,6057.435666,47451600,9.004965059,9.1,Europe & Central Asia,Lower middle income
Ukraine,UKR,2005,2548958.558,UA,6468.381721,47105150,9,8.8,Europe & Central Asia,Lower middle income
Ukraine,UKR,2006,2517749.523,UA,7202.3367,46787750,9.8,8.5,Europe & Central Asia,Lower middle income
Ukraine,UKR,2007,2474552.435,UA,8025.898666,46509350,10.2,8.2,Europe & Central Asia,Lower middle income
Ukraine,UKR,2008,2425995.613,UA,8417.004142,46258200,11,7.8,Europe & Central Asia,Lower middle income
Ukraine,UKR,2009,2384958.397,UA,7257.897526,46053300,11.1,7.5,Europe & Central Asia,Lower middle income
Ukraine,UKR,2010,2357502.164,UA,7685.569632,45870700,10.8,7.1,Europe & Central Asia,Lower middle income
Ukraine,UKR,2011,2340774.038,UA,8281.867126,45706100,11,6.8,Europe & Central Asia,Lower middle income
Ukraine,UKR,2012,2324213.041,UA,8472.201129,45593300,11.4,6.4,Europe & Central Asia,Lower middle income
Ukraine,UKR,2013,2306831.823,UA,8629.934387,45489600,11.1,6.1,Europe & Central Asia,Lower middle income
Ukraine,UKR,2014,2290966.946,UA,8666.902913,45362900,10.8,5.7,Europe & Central Asia,Lower middle income
Ukraine,UKR,2015,2273558.606,NA,NA,NA,NA,NA,NA,NA
Ukraine,UKR,2016,2253074.224,NA,NA,NA,NA,NA,NA,NA
Ukraine,UKR,2017,2235035.96,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,ARE,1990,51816.09075,AE,74017.30065,1811458,25.768,8.2,Middle East & North Africa,High income
United Arab Emirates,ARE,1991,55621.31642,AE,73036.99661,1913190,24.649,7.9,Middle East & North Africa,High income
United Arab Emirates,ARE,1992,59739.09829,AE,73154.27774,2019014,23.501,7.6,Middle East & North Africa,High income
United Arab Emirates,ARE,1993,64095.90226,AE,71959.87787,2127863,22.36,7.3,Middle East & North Africa,High income
United Arab Emirates,ARE,1994,68649.19577,AE,74683.88859,2238281,21.263,6.9,Middle East & North Africa,High income
United Arab Emirates,ARE,1995,73285.77488,AE,77467.24484,2350192,20.239,6.6,Middle East & North Africa,High income
United Arab Emirates,ARE,1996,77796.19079,AE,79480.46748,2467726,19.309,6.4,Middle East & North Africa,High income
United Arab Emirates,ARE,1997,82316.25998,AE,83165.26315,2595220,18.466,6.2,Middle East & North Africa,High income
United Arab Emirates,ARE,1998,86860.33323,AE,80040.2167,2733770,17.703,6,Middle East & North Africa,High income
United Arab Emirates,ARE,1999,91728.64137,AE,79262.38645,2884188,17.018,5.8,Middle East & North Africa,High income
United Arab Emirates,ARE,2000,96987.26055,AE,84974.89409,3050128,16.399,5.6,Middle East & North Africa,High income
United Arab Emirates,ARE,2001,102680.9298,AE,83533.55522,3217865,15.829,5.5,Middle East & North Africa,High income
United Arab Emirates,ARE,2002,108834.2303,AE,82369.68502,3394060,15.287,5.4,Middle East & North Africa,High income
United Arab Emirates,ARE,2003,115225.9838,AE,85563.63642,3625798,14.759,5.2,Middle East & North Africa,High income
United Arab Emirates,ARE,2004,121706.7693,AE,87843.70811,3975945,14.24,5.1,Middle East & North Africa,High income
United Arab Emirates,ARE,2005,127807.8663,AE,84338.35941,4481976,13.735,5,Middle East & North Africa,High income
United Arab Emirates,ARE,2006,133092.3566,AE,82754.28198,5171255,13.255,4.9,Middle East & North Africa,High income
United Arab Emirates,ARE,2007,164855.4723,AE,75426.79351,6010100,12.814,4.7,Middle East & North Africa,High income
United Arab Emirates,ARE,2008,206794.9674,AE,69124.39621,6900142,12.423,4.6,Middle East & North Africa,High income
United Arab Emirates,ARE,2009,270700.8188,AE,59100.38054,7705423,12.079,4.5,Middle East & North Africa,High income
United Arab Emirates,ARE,2010,280939.8908,AE,56245.47816,8329453,11.778,4.3,Middle East & North Africa,High income
United Arab Emirates,ARE,2011,288884.6051,AE,57594.12668,8734722,11.514,4.1,Middle East & North Africa,High income
United Arab Emirates,ARE,2012,296078.4733,AE,61172.99479,8952542,11.273,4,Middle East & North Africa,High income
United Arab Emirates,ARE,2013,302888.1634,AE,64229.46499,9039978,11.044,3.8,Middle East & North Africa,High income
United Arab Emirates,ARE,2014,309333.0104,AE,67921.39946,9086139,10.819,3.6,Middle East & North Africa,High income
United Arab Emirates,ARE,2015,315682.6647,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,ARE,2016,322287.1497,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,ARE,2017,328741.9896,NA,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,1990,2583689.929,GB,17446.30768,57247586,13.9,4.5,Europe & Central Asia,High income: OECD
United Kingdom,GBR,1991,2583957.952,GB,17745.45227,57424897,13.8,4.4,Europe & Central Asia,High income: OECD
United Kingdom,GBR,1992,2585105.784,GB,18181.74584,57580402,13.6,4.4,Europe & Central Asia,High income: OECD
United Kingdom,GBR,1993,2587626.349,GB,19059.08888,57718614,13.2,4.3,Europe & Central Asia,High income: OECD
United Kingdom,GBR,1994,2592814.835,GB,20196.46942,57865745,13,4.2,Europe & Central Asia,High income: OECD
United Kingdom,GBR,1995,2601151.767,GB,21081.76624,58019030,12.6,4.1,Europe & Central Asia,High income: OECD
United Kingdom,GBR,1996,2612337.451,GB,22421.58392,58166950,12.6,4,Europe & Central Asia,High income: OECD
United Kingdom,GBR,1997,2625012.81,GB,23829.2235,58316954,12.5,3.9,Europe & Central Asia,High income: OECD
United Kingdom,GBR,1998,2638345.599,GB,24573.70818,58487141,12.3,3.9,Europe & Central Asia,High income: OECD
United Kingdom,GBR,1999,2652314.83,GB,25263.97765,58682466,11.9,3.8,Europe & Central Asia,High income: OECD
United Kingdom,GBR,2000,2666120.211,GB,27440.99785,58892514,11.5,3.8,Europe & Central Asia,High income: OECD
United Kingdom,GBR,2001,2670432.214,GB,28821.50555,59119673,11.3,3.7,Europe & Central Asia,High income: OECD
United Kingdom,GBR,2002,2661168.235,GB,30085.64992,59370479,11.3,3.6,Europe & Central Asia,High income: OECD
United Kingdom,GBR,2003,2647426.384,GB,31181.32492,59647577,11.7,3.6,Europe & Central Asia,High income: OECD
United Kingdom,GBR,2004,2638234.152,GB,33082.40241,59987905,11.9,3.5,Europe & Central Asia,High income: OECD
United Kingdom,GBR,2005,2643206.849,GB,34623.20514,60401206,12,3.5,Europe & Central Asia,High income: OECD
United Kingdom,GBR,2006,2662976.594,GB,36885.96843,60846820,12.3,3.4,Europe & Central Asia,High income: OECD
United Kingdom,GBR,2007,2689437.407,GB,37503.22375,61322463,12.6,3.3,Europe & Central Asia,High income: OECD
United Kingdom,GBR,2008,2718891.231,GB,37775.87739,61806995,12.9,3.2,Europe & Central Asia,High income: OECD
United Kingdom,GBR,2009,2748006.734,GB,36361.88469,62276270,12.7,3.1,Europe & Central Asia,High income: OECD
United Kingdom,GBR,2010,2772670.77,GB,35879.79939,62766365,12.9,3,Europe & Central Asia,High income: OECD
United Kingdom,GBR,2011,2794076.119,GB,36590.15937,63258918,12.8,2.9,Europe & Central Asia,High income: OECD
United Kingdom,GBR,2012,2814596.84,GB,37569.31528,63700300,12.8,2.8,Europe & Central Asia,High income: OECD
United Kingdom,GBR,2013,2834083.992,GB,39111.23264,64128226,12.1,2.7,Europe & Central Asia,High income: OECD
United Kingdom,GBR,2014,2853091.952,GB,40217.16375,64613160,12,2.5,Europe & Central Asia,High income: OECD
United Kingdom,GBR,2015,2871254.831,NA,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,2016,2888056.752,NA,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,2017,2903517.431,NA,NA,NA,NA,NA,NA,NA
United States,USA,1990,11685702.89,US,23954.47935,249623000,16.7,5.8,North America,High income: OECD
United States,USA,1991,11771467.36,US,24405.16481,252981000,16.2,5.6,North America,High income: OECD
United States,USA,1992,11869835.44,US,25492.95165,256514000,15.8,5.4,North America,High income: OECD
United States,USA,1993,11977321.91,US,26464.85251,259919000,15.4,5.2,North America,High income: OECD
United States,USA,1994,12094011.3,US,27776.63553,263126000,15,5.1,North America,High income: OECD
United States,USA,1995,12220775.92,US,28782.17502,266278000,14.6,5,North America,High income: OECD
United States,USA,1996,12367416.27,US,30068.23092,269394000,14.4,4.9,North America,High income: OECD
United States,USA,1997,12539455.36,US,31572.69023,272657000,14.2,4.8,North America,High income: OECD
United States,USA,1998,12728550.09,US,32949.19776,275854000,14.3,4.7,North America,High income: OECD
United States,USA,1999,12924532.14,US,34620.9289,279040000,14.2,4.6,North America,High income: OECD
United States,USA,2000,13109759.1,US,36449.85512,282162411,14.4,4.6,North America,High income: OECD
United States,USA,2001,13279088.04,US,37273.6181,284968955,14.1,4.6,North America,High income: OECD
United States,USA,2002,13431574.63,US,38166.03784,287625193,14,4.6,North America,High income: OECD
United States,USA,2003,13579231.03,US,39677.19835,290107933,14.1,4.6,North America,High income: OECD
United States,USA,2004,13732441.73,US,41921.80976,292805298,14,4.5,North America,High income: OECD
United States,USA,2005,13896318.81,US,44307.92058,295516599,14,4.5,North America,High income: OECD
United States,USA,2006,14046919.63,US,46437.06712,298379912,14.3,4.4,North America,High income: OECD
United States,USA,2007,14159106.8,US,48061.53766,301231207,14.3,4.3,North America,High income: OECD
United States,USA,2008,14253409.07,US,48401.42734,304093966,14,4.3,North America,High income: OECD
United States,USA,2009,14348119.67,US,47001.55535,306771529,13.5,4.2,North America,High income: OECD
United States,USA,2010,14461149.46,US,48374.08679,309346863,13,4.1,North America,High income: OECD
United States,USA,2011,14590796.33,US,49781.80066,311718857,12.7,4,North America,High income: OECD
United States,USA,2012,14718745.22,US,51433.04709,314102623,12.6,3.9,North America,High income: OECD
United States,USA,2013,14854640.94,US,52660.2951,316427395,12.4,3.8,North America,High income: OECD
United States,USA,2014,15000147.28,US,54398.46001,318907401,12.5,3.7,North America,High income: OECD
United States,USA,2015,15155130.94,NA,NA,NA,NA,NA,NA,NA
United States,USA,2016,15321682.16,NA,NA,NA,NA,NA,NA,NA
United States,USA,2017,15499359.54,NA,NA,NA,NA,NA,NA,NA
United States Virgin Islands,VIR,1990,2782.917241,NA,NA,NA,NA,NA,NA,NA
United States Virgin Islands,VIR,1991,2815.536288,NA,NA,NA,NA,NA,NA,NA
United States Virgin Islands,VIR,1992,2850.923839,NA,NA,NA,NA,NA,NA,NA
United States Virgin Islands,VIR,1993,2886.873026,NA,NA,NA,NA,NA,NA,NA
United States Virgin Islands,VIR,1994,2925.44646,NA,NA,NA,NA,NA,NA,NA
United States Virgin Islands,VIR,1995,2964.248397,NA,NA,NA,NA,NA,NA,NA
United States Virgin Islands,VIR,1996,3003.669893,NA,NA,NA,NA,NA,NA,NA
United States Virgin Islands,VIR,1997,3043.064789,NA,NA,NA,NA,NA,NA,NA
United States Virgin Islands,VIR,1998,3081.577839,NA,NA,NA,NA,NA,NA,NA
United States Virgin Islands,VIR,1999,3117.737166,NA,NA,NA,NA,NA,NA,NA
United States Virgin Islands,VIR,2000,3153.261665,NA,NA,NA,NA,NA,NA,NA
United States Virgin Islands,VIR,2001,3190.66391,NA,NA,NA,NA,NA,NA,NA
United States Virgin Islands,VIR,2002,3227.30597,NA,NA,NA,NA,NA,NA,NA
United States Virgin Islands,VIR,2003,3261.546344,NA,NA,NA,NA,NA,NA,NA
